time,mag,latitude,longitude,depth,,
1997-05-10T07:57:29.720Z,7.3,33.825,59.809,10,,
1997-04-21T12:02:26.430Z,7.7,-12.584,166.676,33,,
1997-02-27T21:08:02.360Z,7.1,29.976,68.208,33,,
1997-01-23T02:15:22.970Z,7.1,-21.999,-65.719,276.2,,
1997-01-11T20:28:26.020Z,7.2,18.219,-102.756,33,,
1996-11-12T16:59:44.030Z,7.7,-14.993,-75.675,33,,
1996-08-05T22:38:22.090Z,7.4,-20.69,-178.31,550.2,,
1996-07-22T14:19:35.770Z,7,1,120.45,33,,
1996-06-17T11:22:18.540Z,7.9,-7.137,122.589,587.3,,
1996-06-11T18:22:55.730Z,7.1,12.614,125.154,33,,
1996-06-10T15:24:56.000Z,7.3,51.478,-176.847,26.3,,
1996-06-10T04:03:35.480Z,7.9,51.564,-177.632,33,,
1996-06-02T02:52:09.550Z,7,10.797,-42.254,10,,
1996-04-29T14:40:41.090Z,7.2,-6.518,154.999,44,,
1996-04-16T00:30:54.670Z,7.2,-24.061,-177.036,110.9,,
1996-02-25T03:08:15.870Z,7.1,15.978,-98.07,21.1,,
1996-02-21T12:51:01.300Z,7.5,-9.593,-79.587,10,,
1996-02-17T05:59:30.550Z,8.09,-0.891,136.952,33,,
1996-02-07T21:36:46.300Z,7.2,45.324,149.892,42.6,,
1996-01-01T08:05:10.830Z,7.9,0.729,119.931,24,,
1995-12-25T04:43:24.460Z,7.1,-6.903,129.151,141.9,,
1995-12-03T18:01:08.990Z,7.9,44.663,149.3,33,,
1995-11-22T04:15:11.940Z,7.2,28.826,34.799,10,,
1995-10-21T02:38:57.120Z,7.2,16.84,-93.469,159.3,,
1995-10-18T10:37:26.380Z,7.1,27.929,130.175,28.4,,
1995-10-09T15:35:53.910Z,8,19.055,-104.205,33,,
1995-10-03T01:51:23.900Z,7,-2.75,-77.881,24.4,,
1995-09-14T14:04:31.430Z,7.4,16.779,-98.597,23,,
1995-08-23T07:06:02.760Z,7.1,18.856,145.218,594.9,,
1995-08-16T23:10:23.980Z,7.2,-5.771,154.347,33,,
1995-08-16T10:27:28.630Z,7.7,-5.799,154.178,30.1,,
1995-07-30T05:11:23.630Z,8,-23.34,-70.294,45.6,,
1995-07-03T19:50:50.620Z,7.2,-29.211,-177.589,35.3,,
1995-05-27T13:03:52.650Z,7.1,52.629,142.827,11,,
1995-05-16T20:12:44.220Z,7.7,-23.008,169.9,20.2,,
1995-05-05T03:53:45.050Z,7.1,12.626,125.297,16,,
1995-04-21T00:34:46.090Z,7.2,12.059,125.58,20.7,,
1995-04-07T22:06:56.890Z,7.4,-15.199,-173.529,21.2,,
1995-02-05T22:51:05.140Z,7.1,-37.759,178.752,21.1,,
1995-01-06T22:37:34.320Z,7,40.246,142.175,26.9,,
1994-12-28T12:19:23.030Z,7.8,40.525,143.419,26.5,,
1994-11-14T19:15:30.660Z,7.1,13.525,121.067,31.5,,
1994-10-09T07:55:39.580Z,7.3,43.905,147.916,33,,
1994-10-04T13:22:55.840Z,8.3,43.773,147.321,14,,
1994-09-01T15:15:48.310Z,7,40.4055,-126.3028333,4.972,,
1994-07-21T18:36:31.740Z,7.3,42.34,132.865,471.4,,
1994-07-13T02:35:56.020Z,7.2,-16.62,167.518,33,,
1994-06-09T00:33:16.230Z,8.2,-13.841,-67.553,631.3,,
1994-06-02T18:17:34.020Z,7.8,-10.477,112.835,18.4,,
1994-03-14T04:30:15.750Z,7,-1.278,-23.569,10,,
1994-03-09T23:28:06.780Z,7.6,-18.039,-178.413,562.5,,
1994-02-12T17:58:23.990Z,7,-20.553,169.361,27.7,,
1994-01-21T02:24:29.960Z,7,1.015,127.733,19.9,,
1993-12-29T07:48:14.200Z,7,-20.23,169.789,33,,
1993-11-13T01:18:04.180Z,7,51.934,158.647,34,,
1993-09-10T19:12:54.620Z,7.2,14.717,-92.645,34.1,,
1993-08-10T00:51:53.250Z,7,-45.277,166.927,28.1,,
1993-08-09T12:42:48.190Z,7,36.379,70.868,214.5,,
1993-08-08T08:34:24.930Z,7.8,12.982,144.801,59.3,,
1993-07-12T13:17:11.960Z,7.7,42.851,139.197,16.7,,
1993-06-08T13:03:36.480Z,7.5,51.218,157.829,70.6,,
1993-05-24T23:51:28.240Z,7,-22.671,-66.543,221,,
1993-05-11T18:26:51.320Z,7,7.219,126.57,58.7,,
1993-03-06T03:05:49.870Z,7.1,-10.972,164.181,20.4,,
1993-01-15T11:06:05.950Z,7.6,43.3,143.691,102.2,,
1992-12-20T20:52:47.280Z,7.3,-6.582,130.393,77.7,,
1992-12-12T05:29:26.350Z,7.8,-8.48,121.896,27.7,,
1992-10-18T15:11:59.110Z,7.2,7.075,-76.862,10,,
1992-10-11T19:24:26.290Z,7.4,-19.247,168.948,129,,
1992-09-02T00:16:01.690Z,7.7,11.742,-87.34,44.8,,
1992-08-19T02:04:37.410Z,7.3,42.142,73.575,27.4,,
1992-07-11T10:44:19.760Z,7.2,-22.483,-178.413,377.2,,
1992-06-28T11:57:34.130Z,7.3,34.2,-116.437,-0.097,,
1992-05-27T05:13:38.810Z,7,-11.122,165.239,18.8,,
1992-05-17T10:15:31.310Z,7.3,7.191,126.762,33,,
1992-05-17T09:49:19.110Z,7.1,7.239,126.645,32.8,,
1992-05-15T07:05:05.340Z,7.2,-6.075,147.572,58,,
1992-04-25T18:06:05.180Z,7.2,40.3353333,-124.2286667,9.856,,
1991-12-27T04:05:58.240Z,7.2,-56.032,-25.266,10,,
1991-12-22T08:43:13.410Z,7.6,45.533,151.021,24.7,,
1991-11-19T22:28:51.090Z,7.2,4.554,-77.442,21.3,,
1991-10-14T15:58:12.790Z,7.2,-9.094,158.442,23.4,,
1991-09-30T00:21:46.410Z,7,-20.878,-178.591,566.4,,
1991-08-17T22:17:09.970Z,7,41.679,-125.856,1.303,,
1991-07-06T12:19:49.560Z,7,-13.108,-72.187,104.5,,
1991-06-23T21:22:28.940Z,7.3,-26.802,-63.349,558,,
1991-06-20T05:18:52.510Z,7.5,1.196,122.787,31.4,,
1991-06-09T07:45:02.130Z,7,-20.252,-176.218,265.5,,
1991-05-30T13:17:41.970Z,7,54.567,-161.606,28.4,,
1991-05-19T00:58:01.730Z,7,1.156,122.957,33,,
1991-04-29T09:12:48.100Z,7,42.453,43.673,17.2,,
1991-04-22T21:56:51.820Z,7.6,9.685,-83.073,10,,
1991-04-05T04:19:49.520Z,7.1,-5.982,-77.094,19.8,,
1991-02-18T02:37:25.120Z,7,8.87,126.48,23.9,,
1991-01-05T14:57:11.590Z,7,23.613,95.901,19.7,,
1990-12-30T19:14:18.930Z,7.5,-5.097,150.967,178.6,,
1990-11-06T20:14:29.740Z,7.1,53.452,169.871,24.8,,
1990-10-17T14:30:13.160Z,7,-10.97,-70.776,598.8,,
1990-08-12T21:25:21.950Z,7.1,-19.435,169.132,140.4,,
1990-07-27T12:37:59.550Z,7.2,-15.355,167.464,125.7,,
1990-07-16T07:26:34.610Z,7.7,15.679,121.172,25.1,,
1990-06-20T21:00:09.980Z,7.4,36.957,49.409,18.5,,
1990-06-14T07:40:56.210Z,7.1,11.76,121.899,18.1,,
1990-05-30T10:40:06.140Z,7,45.841,26.668,89.3,,
1990-05-24T20:09:23.240Z,7.1,-7.363,120.363,588.9,,
1990-05-24T20:00:08.190Z,7.1,5.358,31.848,16,,
1990-05-20T02:22:01.620Z,7.2,5.121,32.145,14.9,,
1990-05-12T04:50:08.710Z,7.2,49.037,141.847,605.7,,
1990-04-18T13:39:19.010Z,7.8,1.186,122.857,25.7,,
1990-04-05T21:12:35.550Z,7.6,15.125,147.596,11.4,,
1990-03-25T13:22:55.600Z,7.3,9.919,-84.808,22.2,,
1990-03-05T16:38:12.570Z,7.1,-18.318,168.063,20.7,,
1990-03-03T12:16:27.960Z,7.6,-22.122,175.163,33.2,,
1989-12-15T18:43:45.030Z,7.6,8.337,126.729,24.4,,
1989-12-07T13:38:44.850Z,7.1,-6.436,146.383,104.4,,
1989-11-01T18:25:34.940Z,7.4,39.837,142.76,28.6,,
1989-09-04T13:14:58.250Z,7.1,55.543,-156.835,11.4,,
1989-05-23T10:54:46.320Z,8.02,-52.341,160.568,10,,
1989-05-14T00:59:50.450Z,7,-30.523,-178.414,43.8,,
1989-05-05T18:28:39.450Z,7.1,-8.281,-71.381,593.4,,
1989-02-10T11:15:24.680Z,7.1,2.305,126.76,44,,
1988-11-06T13:03:19.340Z,7.7,22.789,99.611,17.8,,
1988-10-08T04:46:24.530Z,7.1,-18.771,-172.415,35.2,,
1988-08-10T04:38:26.170Z,7.6,-10.366,160.819,34,,
1988-08-06T00:36:24.650Z,7.3,25.149,95.127,90.5,,
1988-07-25T06:46:06.690Z,7,-6.081,133.667,27.7,,
1988-07-23T15:17:08.180Z,7,-6.526,152.779,16.6,,
1988-04-12T23:19:55.570Z,7.1,-17.192,-72.305,33.1,,
1988-03-06T22:35:38.140Z,7.8,56.953,-143.032,10,,
1988-02-24T03:52:03.290Z,7.3,13.477,124.616,24.9,,
1988-02-05T14:01:02.750Z,7.2,-24.753,-70.433,36.9,,
1988-01-19T07:30:31.860Z,7,-24.71,-70.568,33,,
1987-11-30T19:23:19.590Z,7.9,58.679,-142.786,10,,
1987-10-16T20:48:01.640Z,7.4,-6.266,149.06,47.8,,
1987-10-12T13:57:04.790Z,7,-7.288,154.371,24.7,,
1987-10-06T04:19:06.080Z,7.3,-17.94,-172.225,16,,
1987-09-03T06:40:13.910Z,7.4,-58.893,158.513,33,,
1987-08-08T15:48:56.750Z,7.2,-19.022,-69.991,69.7,,
1987-06-17T01:32:53.720Z,7.1,-5.577,130.791,67.3,,
1987-04-01T01:48:08.520Z,7,-22.767,-66.205,248.7,,
1987-03-06T04:10:41.960Z,7.2,0.151,-77.821,10,,
1987-03-05T10:55:12.350Z,7,-24.495,-70.701,34.8,,
1987-03-05T09:17:05.280Z,7.6,-24.388,-70.161,62.3,,
1987-02-08T18:33:58.390Z,7.4,-6.088,147.689,54.9,,
1987-01-30T22:29:42.090Z,7,-60.063,-26.916,47.6,,
1986-11-14T21:20:10.550Z,7.4,23.901,121.574,33.8,,
1986-10-30T01:28:54.590Z,7.2,-21.702,-176.616,188.1,,
1986-10-20T06:46:09.980Z,7.7,-28.117,-176.367,29.1,,
1986-08-30T21:28:35.450Z,7.2,45.547,26.316,132.3,,
1986-08-14T19:39:13.670Z,7.5,1.795,126.519,33,,
1986-06-24T03:11:30.930Z,7.2,-4.448,143.943,102.3,,
1986-06-16T10:48:25.780Z,7.1,-22.037,-178.925,547,,
1986-05-26T19:06:15.990Z,7.1,-20.19,178.86,538.3,,
1986-05-07T22:47:10.870Z,8,51.52,-174.776,33,,
1986-04-30T07:07:18.120Z,7,18.404,-102.973,26.5,,
1986-01-15T20:17:42.710Z,7.1,-21.277,170.102,150,,
1985-12-21T01:13:22.410Z,7.1,-13.966,166.516,43,,
1985-11-28T03:49:54.150Z,7,-13.987,166.185,33,,
1985-11-28T02:25:42.340Z,7,-14.043,166.24,33,,
1985-11-17T09:40:21.290Z,7.1,-1.639,134.911,10,,
1985-09-21T01:37:13.470Z,7.6,17.802,-101.647,30.8,,
1985-09-19T13:17:47.350Z,8,18.19,-102.533,27.9,,
1985-08-23T12:41:56.160Z,7,39.431,75.224,6.8,,
1985-07-29T07:54:44.070Z,7.4,36.19,70.896,98.7,,
1985-07-03T04:36:51.730Z,7.3,-4.439,152.828,33,,
1985-05-10T15:35:50.590Z,7.2,-5.599,151.045,26.7,,
1985-04-23T16:15:12.020Z,7,15.344,120.61,188.4,,
1985-04-13T03:00:06.780Z,7,1.622,126.411,50.7,,
1985-04-09T01:56:59.480Z,7.2,-34.131,-71.618,37.8,,
1985-03-04T00:32:21.870Z,7.4,-33.207,-71.663,33,,
1985-03-03T22:47:07.280Z,8,-33.135,-71.871,33,,
1984-11-20T08:15:16.230Z,7.5,5.167,125.124,202.2,,
1984-11-17T06:49:30.020Z,7.1,0.197,98.027,33,,
1984-11-15T02:46:19.880Z,7.1,-22.022,170.95,104.7,,
1984-11-01T04:48:50.270Z,7.1,8.185,-38.794,10,,
1984-10-15T10:21:07.500Z,7.2,-15.86,-173.643,128.4,,
1984-08-06T12:01:52.400Z,7.4,-0.086,122.517,242.3,,
1984-05-30T07:49:43.660Z,7.1,-4.843,151.577,174.4,,
1984-03-24T09:44:02.600Z,7.2,44.117,148.192,44.4,,
1984-03-19T20:28:38.240Z,7,40.32,63.35,14.5,,
1984-03-06T02:17:21.260Z,7.4,29.384,138.935,457.4,,
1984-03-05T03:33:50.990Z,7.3,8.147,123.762,649.1,,
1984-02-07T21:33:21.490Z,7.6,-10.012,160.469,18.1,,
1984-01-08T15:24:13.560Z,7,-2.823,118.806,33,,
1984-01-01T09:03:38.850Z,7.2,33.683,136.894,368.1,,
1983-12-30T23:52:39.930Z,7.4,36.372,70.738,214.5,,
1983-12-02T03:09:05.660Z,7,14.066,-91.924,67.1,,
1983-11-30T17:46:00.670Z,7.3,-6.852,72.11,10,,
1983-11-24T05:30:34.230Z,7.3,-7.481,128.168,178.5,,
1983-10-22T04:21:35.010Z,7.2,-60.665,-25.451,24,,
1983-10-04T18:52:13.300Z,7.4,-26.535,-70.563,14.8,,
1983-08-17T10:55:54.130Z,7.1,55.867,161.287,62.6,,
1983-05-26T02:59:59.600Z,7.4,40.462,139.102,23.7,,
1983-04-18T10:58:51.260Z,7,27.793,62.054,64,,
1983-04-12T12:07:54.520Z,7,-4.843,-78.103,104.2,,
1983-04-03T02:50:01.180Z,7.1,8.717,-83.123,37,,
1983-03-18T09:05:50.000Z,7.6,-4.883,153.581,88.8,,
1983-01-26T16:02:21.350Z,7,-30.383,-179.339,238,,
1983-01-17T12:41:29.700Z,7,38.026,20.228,14.3,,
1982-12-19T17:43:54.850Z,7.2,-24.133,-175.864,33,,
1982-08-05T20:32:52.950Z,7,-12.597,165.931,30.7,,
1982-07-23T14:23:53.570Z,7.1,36.194,141.702,36.6,,
1982-07-07T10:43:03.740Z,7,-51.225,160.513,10,,
1982-07-04T01:20:06.800Z,7.1,27.929,136.967,536,,
1982-06-19T06:21:58.000Z,7.3,13.332,-89.387,73,,
1982-06-07T10:59:40.160Z,7,16.558,-98.358,33.8,,
1982-01-11T06:10:06.490Z,7.1,13.752,124.358,45.7,,
1981-12-26T17:05:32.520Z,7.1,-29.934,-177.741,33,,
1981-12-19T14:10:50.720Z,7.2,39.243,25.227,10,,
1981-10-25T03:22:15.570Z,7.3,18.048,-102.084,33,,
1981-10-16T03:25:42.220Z,7.2,-33.134,-73.074,33,,
1981-09-01T09:29:31.540Z,7.7,-14.96,-173.085,25,,
1981-07-28T17:22:24.620Z,7.1,30.013,57.794,33,,
1981-07-15T07:59:08.470Z,7,-17.26,167.601,30,,
1981-07-06T03:08:24.180Z,7,-22.293,171.742,33,,
1981-05-25T05:25:14.460Z,7.6,-48.786,164.357,33,,
1981-01-30T08:52:44.100Z,7,51.744,176.274,33,,
1980-11-08T10:27:34.000Z,7.2,41.117,-124.253,19,,
1980-10-25T11:00:05.100Z,7.2,-21.89,169.853,33,,
1980-10-10T12:25:23.500Z,7.3,36.195,1.354,10,,
1980-07-17T19:42:23.200Z,7.9,-12.525,165.916,33,,
1980-07-08T23:19:19.800Z,7.5,-12.41,166.381,33,,
1980-02-23T05:51:03.200Z,7,43.53,146.753,44,,
1979-12-12T07:59:03.300Z,7.7,1.598,-79.358,24,,
1979-11-27T17:10:32.900Z,7.1,33.962,59.726,10,,
1979-10-23T09:51:06.700Z,7.1,-10.615,161.284,22,,
1979-10-12T10:25:22.300Z,7.4,-46.675,165.707,33,,
1979-09-12T05:17:51.400Z,7.9,-1.679,136.04,5,,
1979-08-26T14:31:22.100Z,7.1,19.066,122.096,15,,
1979-03-14T11:07:16.300Z,7.6,17.813,-101.276,49,,
1979-02-28T21:27:06.100Z,7.1,60.642,-141.593,15,,
1978-12-23T11:23:12.000Z,7,23.247,122.075,33,,
1978-11-29T19:52:47.600Z,7.7,16.01,-96.591,18,,
1978-11-05T22:02:07.100Z,7.1,-11.132,162.136,33,,
1978-09-16T15:35:56.600Z,7.4,33.386,57.434,33,,
1978-08-23T00:38:32.200Z,7,10.204,-85.222,56,,
1978-07-23T14:42:36.900Z,7.4,22.282,121.512,17,,
1978-06-17T15:11:33.500Z,7,-17.098,-172.264,33,,
1978-06-12T08:14:26.400Z,7.7,38.19,142.028,44,,
1978-03-24T21:05:48.200Z,7.1,42.839,78.606,33,,
1978-03-24T19:47:50.700Z,7.6,44.244,148.862,33,,
1978-03-23T03:15:20.300Z,7.5,44.932,148.439,33,,
1978-02-09T21:35:12.700Z,7.2,-30.683,-177.358,33,,
1977-11-23T09:26:24.700Z,7.4,-31.028,-67.767,13,,
1977-10-10T11:53:53.600Z,7.2,-25.856,-175.406,33,,
1977-08-26T19:50:01.400Z,7.1,-59.426,-20.508,33,,
1977-08-19T06:08:55.000Z,8.3,-11.164,118.378,25,,
1977-07-29T11:15:45.300Z,7.2,-8.031,155.538,33,,
1977-04-21T04:24:09.600Z,7.5,-9.965,160.731,33,,
1977-04-20T23:49:13.100Z,7.5,-9.844,160.822,33,,
1977-04-20T23:42:50.500Z,7.5,-9.89,160.348,19,,
1977-04-02T07:15:22.700Z,7.6,-16.696,-172.095,33,,
1977-03-18T21:43:52.400Z,7,16.773,122.327,37,,
1977-03-04T19:21:54.100Z,7.5,45.772,26.761,94,,
1976-11-24T12:22:18.800Z,7.3,39.121,44.029,36,,
1976-10-29T02:51:07.600Z,7.1,-4.517,139.918,33,,
1976-08-16T16:11:07.300Z,7.9,6.262,124.023,33,,
1976-07-28T10:45:35.200Z,7.4,39.664,118.401,26,,
1976-07-27T19:42:54.600Z,7.5,39.57,117.978,23,,
1976-07-11T20:41:47.500Z,7,7.409,-78.127,3,,
1976-06-25T19:18:56.900Z,7.1,-4.603,140.091,33,,
1976-06-20T20:53:13.400Z,7,3.397,96.318,33,,
1976-05-29T14:00:18.500Z,7,24.531,98.71,10,,
1976-05-17T02:58:40.600Z,7,40.381,63.472,10,,
1976-04-08T02:40:27.000Z,7,40.311,63.773,33,,
1976-02-04T09:01:43.400Z,7.5,15.324,-89.101,5,,
1976-01-21T10:05:24.100Z,7,44.915,149.123,41,,
1976-01-14T16:47:33.500Z,8,-28.427,-177.657,33,,
1975-12-26T15:56:38.700Z,7.8,-16.264,-172.467,33,,
1975-11-29T14:47:40.100Z,7.7,19.333,-155.0015,8.95,,
1975-10-31T08:28:02.600Z,7.2,12.54,125.993,50,,
1975-10-11T14:35:15.000Z,7.8,-24.894,-175.119,9,,
1975-10-06T22:24:16.200Z,7,-12.519,166.499,54,,
1975-10-01T03:29:58.900Z,7,-4.882,102.198,33,,
1975-07-20T19:54:27.700Z,7.7,-7.104,155.152,44,,
1975-07-20T14:37:39.900Z,7.9,-6.59,155.054,49,,
1975-06-10T13:47:14.500Z,7,43.024,147.734,15,,
1975-05-26T09:11:51.500Z,7.9,35.997,-17.649,33,,
1975-05-10T14:27:38.700Z,7.7,-38.183,-73.232,6,,
1975-02-04T11:36:07.500Z,7,40.641,122.58,33,,
1975-02-02T08:43:39.100Z,7.6,53.113,173.497,10,,
1974-11-09T12:59:49.800Z,7.2,-12.5,-77.786,6,,
1974-10-23T06:14:54.000Z,7.2,-8.42,154.034,48,,
1974-10-08T09:50:58.100Z,7.5,17.3,-62,47,,
1974-10-03T14:21:29.100Z,7.6,-12.265,-77.795,13,,
1974-08-18T10:44:12.800Z,7.1,-38.453,-73.431,36,,
1974-08-11T01:13:55.500Z,7.3,39.457,73.83,9,,
1974-07-13T01:18:22.800Z,7.3,7.747,-77.688,12,,
1974-07-02T23:26:26.600Z,7.2,-29.082,-175.954,33,,
1974-02-01T03:12:33.100Z,7.1,-7.383,155.575,40,,
1974-01-31T23:30:05.300Z,7,-7.461,155.894,34,,
1974-01-10T08:51:13.300Z,7.2,-14.434,166.863,34,,
1973-12-29T00:19:31.100Z,7.2,-15.117,166.896,47,,
1973-12-28T13:41:45.800Z,7.5,-14.464,166.601,26,,
1973-10-06T15:07:37.300Z,7,-60.823,-21.549,33,,
1973-06-24T02:43:25.500Z,7.1,43.318,146.442,50,,
1973-06-17T03:55:02.900Z,7.7,43.233,145.785,48,,
1973-03-17T08:30:51.800Z,7,13.372,122.787,33,,
1973-02-28T06:37:49.500Z,7.2,50.486,156.584,27,,
1973-02-06T10:37:10.100Z,7.4,31.398,100.581,33,,
1973-01-30T21:01:12.500Z,7.5,18.481,-102.996,43,,
1972-12-04T10:16:12.000Z,7.4,33.362,140.827,55,,
1972-12-02T00:19:52.000Z,8,6.405,126.64,60,,
1972-11-02T19:55:22.000Z,7,-20.122,168.949,20,,
1972-08-17T23:44:09.000Z,7.5,-6.05,152.932,20,,
1972-07-30T21:45:17.000Z,7.6,56.724,-135.853,25,,
1972-06-11T16:41:04.000Z,7.7,3.752,124.221,330.8,,
1972-05-22T20:45:57.000Z,7.1,-17.76,-175.066,222.1,,
1972-04-28T23:32:11.000Z,7.2,-5.154,154.191,409.9,,
1972-04-25T19:30:07.000Z,7.5,13.402,120.275,25,,
1972-04-24T09:57:21.000Z,7,23.564,121.539,22.2,,
1972-03-30T05:34:53.000Z,7.2,-25.758,179.665,495.8,,
1972-02-29T09:23:01.000Z,7.2,33.453,140.929,59.8,,
1972-02-14T23:29:53.000Z,7.4,-11.481,166.339,101.8,,
1972-01-25T03:41:24.000Z,7.1,23.107,121.974,25,,
1972-01-25T02:06:24.000Z,7.3,22.632,122.269,25,,
1972-01-23T21:17:54.000Z,7,-13.248,166.407,35,,
1971-12-15T08:29:57.000Z,7.6,55.959,163.269,27.5,,
1971-11-24T19:35:33.000Z,7.3,52.803,159.199,125,,
1971-11-21T05:57:12.000Z,7.1,-11.857,166.557,113.1,,
1971-09-16T06:22:40.000Z,7,-5.912,130.603,131,,
1971-09-05T18:35:30.000Z,7.3,46.505,141.199,18.1,,
1971-08-02T07:24:58.000Z,7.1,41.415,143.416,54.8,,
1971-07-27T02:02:49.000Z,7.4,-2.839,-77.322,120,,
1971-07-26T02:25:00.000Z,7,-5.116,152.282,40,,
1971-07-26T01:23:22.000Z,8.1,-4.817,153.172,40,,
1971-07-19T00:14:46.000Z,7,-5.754,153.868,35,,
1971-07-14T06:11:30.000Z,8,-5.524,153.85,40,,
1971-07-09T03:03:20.000Z,7.8,-32.601,-71.076,60.3,,
1971-05-18T22:44:43.000Z,7,63.952,145.965,10,,
1971-05-02T06:08:27.000Z,7,51.396,-177.318,24.2,,
1971-04-08T07:45:59.000Z,7,-4.33,102.285,75,,
1971-02-08T21:04:20.000Z,7,-63.398,-61.377,12.5,,
1971-02-07T02:29:30.000Z,7,51.409,-176.974,28.9,,
1971-02-04T15:33:29.000Z,7,0.653,98.711,30,,
1971-01-10T07:17:05.000Z,7.7,-3.184,139.722,30,,
1971-01-03T17:35:41.000Z,7.1,-55.918,-2.668,15,,
1970-12-10T04:34:41.000Z,7.2,-4.026,-80.542,25,,
1970-12-02T15:54:22.000Z,7,-11.154,163.377,30,,
1970-08-30T17:46:10.000Z,7.3,52.301,151.613,647.6,,
1970-07-31T17:08:05.000Z,8,-1.597,-72.532,644.8,,
1970-07-29T10:16:22.000Z,7,25.977,95.34,76.1,,
1970-07-25T22:41:14.000Z,7,32.053,131.782,45,,
1970-06-24T13:09:13.000Z,7.4,51.692,-131.055,18.3,,
1970-06-15T11:14:51.000Z,7.2,-54.476,-64.499,10,,
1970-06-14T00:00:11.000Z,7,-52.028,-74.07,15,,
1970-06-11T16:46:34.000Z,7.3,-59.232,158.902,15,,
1970-05-31T20:23:29.000Z,7.9,-9.183,-78.737,45,,
